Date,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29
2022-06-02,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-03,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-06,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-07,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-08,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-09,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-10,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-13,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-14,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-15,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-16,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-17,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-21,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-22,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-23,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-24,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-27,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-28,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-29,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-06-30,0.0065629547,0.010430883,0.011871738,0.016856251,0.011072471,0.011658412,0.04035548,0.020636281,0.09405192,0.02222652,0.040817756,0.013656595,0.07879394,0.014497987,0.01079929,0.009131556,0.010170224,0.010178661,0.011475164,0.01137228,0.07455132,0.08371253,0.025201736,0.010504255,0.09670127,0.12468867,0.011801825,0.074380115,0.022528535,0.019313347
2022-07-01,0.011944951,0.015411642,0.023550192,0.01940086,0.020647248,0.021414258,0.028584473,0.022068776,0.01999677,0.019107161,0.027583096,0.018418498,0.021340651,0.021417433,0.022708973,0.021267224,0.01817164,0.019670393,0.037745796,0.026909705,0.044824954,0.027352395,0.05551665,0.020383384,0.079535276,0.21044868,0.019979272,0.027425233,0.029560007,0.04761442
2022-07-05,0.011944951,0.015411642,0.023550192,0.01940086,0.020647248,0.021414258,0.028584473,0.022068776,0.01999677,0.019107161,0.027583096,0.018418498,0.021340651,0.021417433,0.022708973,0.021267224,0.01817164,0.019670393,0.037745796,0.026909705,0.044824954,0.027352395,0.05551665,0.020383384,0.079535276,0.21044868,0.019979272,0.027425233,0.029560007,0.04761442
2022-07-06,0.011944951,0.015411642,0.023550192,0.01940086,0.020647248,0.021414258,0.028584473,0.022068776,0.01999677,0.019107161,0.027583096,0.018418498,0.021340651,0.021417433,0.022708973,0.021267224,0.01817164,0.019670393,0.037745796,0.026909705,0.044824954,0.027352395,0.05551665,0.020383384,0.079535276,0.21044868,0.019979272,0.027425233,0.029560007,0.04761442
2022-07-07,0.011944951,0.015411642,0.023550192,0.01940086,0.020647248,0.021414258,0.028584473,0.022068776,0.01999677,0.019107161,0.027583096,0.018418498,0.021340651,0.021417433,0.022708973,0.021267224,0.01817164,0.019670393,0.037745796,0.026909705,0.044824954,0.027352395,0.05551665,0.020383384,0.079535276,0.21044868,0.019979272,0.027425233,0.029560007,0.04761442
